,station_number,year,month,day,hour,minute,precipitation,air_temp,dew_point,humidity,wind_speed,wind_speed_quality,wind_direction
146973,16001,2000,10,1,13,30,   0.0, 19.4,  0.7, 29, 22,N,200
146974,16001,2000,10,1,14,0,   0.0, 19.3,  0.8, 29, 22,N,190
146975,16001,2000,10,1,14,30,   0.0, 19.6,  1.4, 30, 18,N,200
146976,16001,2000,10,1,15,0,   0.0, 21.0,  0.8, 26, 22,N,220
146977,16001,2000,10,1,15,30,   0.0, 20.8,  1.4, 28, 17,N,180
146978,16001,2000,10,1,16,0,   0.0, 20.9,  0.9, 26, 22,N,200
146979,16001,2000,10,1,16,30,   0.0, 20.8,  1.5, 28, 18,N,190
146980,16001,2000,10,1,17,0,   0.0, 20.7,  1.3, 27, 21,N,200
146981,16001,2000,10,1,17,30,   0.0, 20.1,  1.2, 28, 18,N,190
146982,16001,2000,10,1,18,0,   0.0, 19.3,  1.1, 30, 22,N,190
146983,16001,2000,10,1,18,30,   0.0, 18.9,  1.2, 31, 18,N,180
146984,16001,2000,10,1,19,0,   0.0, 18.4,  1.3, 32, 15,N,180
146985,16001,2000,10,1,19,30,   0.0, 17.5,  1.8, 35, 11,N,180
146986,16001,2000,10,1,20,0,   0.0, 16.9,  1.7, 36, 11,N,180
146987,16001,2000,10,1,20,30,   0.0, 16.3,  2.1, 38, 11,N,180
146988,16001,2000,10,1,21,0,   0.0, 16.0,  1.6, 38, 13,N,170
146989,16001,2000,10,1,21,30,   0.0, 15.5,  2.7, 42, 24,N,130
146990,16001,2000,10,1,22,0,   0.0, 14.8,  2.8, 44, 22,N,130
146991,16001,2000,10,1,22,30,   0.0, 14.2,  2.8, 46, 24,N,130
146992,16001,2000,10,1,23,0,   0.0, 13.7,  2.7, 47, 22,N,130
146993,16001,2000,10,1,23,30,   0.0, 13.2,  2.6, 49, 21,N,120
146994,16001,2000,10,2,0,0,   0.0, 12.8,  3.1, 52, 18,N,130
146995,16001,2000,10,2,0,30,   0.0, 12.5,  3.0, 52, 22,N,140
146996,16001,2000,10,2,1,0,   0.0, 12.1,  3.1, 54, 22,N,140
146997,16001,2000,10,2,1,30,   0.0, 11.6,  3.2, 56, 18,N,150
146998,16001,2000,10,2,2,0,   0.0, 11.3,  3.1, 57, 18,N,140
146999,16001,2000,10,2,2,30,   0.0, 10.9,  3.1, 59, 17,N,150
147000,16001,2000,10,2,3,0,   0.0, 10.4,  3.1, 61, 15,N,150
147001,16001,2000,10,2,3,30,   0.0,  9.8,  3.2, 63, 13,N,150
147002,16001,2000,10,2,4,0,   0.0,  9.4,  3.4, 66,  9,N,160
147003,16001,2000,10,2,4,30,   0.0,  9.0,  3.7, 69,  8,N,170
147004,16001,2000,10,2,5,0,   0.0,  8.7,  3.4, 69, 11,N,160
147005,16001,2000,10,2,5,30,   0.0,  8.3,  3.7, 73, 13,N,160
147006,16001,2000,10,2,6,0,   0.0,  8.6,  4.0, 73, 13,N,150
147007,16001,2000,10,2,6,30,   0.0,  8.9,  4.2, 72,  9,N,150
147008,16001,2000,10,2,7,0,   0.0, 10.4,  4.2, 65, 15,N,140
147009,16001,2000,10,2,7,30,   0.0, 11.6,  4.5, 62, 17,N,140
147010,16001,2000,10,2,8,0,   0.0, 12.9,  4.4, 56, 21,N,140
147011,16001,2000,10,2,8,30,   0.0, 13.9,  3.0, 48, 18,N,140
147012,16001,2000,10,2,9,0,   0.0, 15.1,  2.9, 44, 17,N,110
147013,16001,2000,10,2,9,30,   0.0, 15.7,  2.7, 42, 15,N,110
147014,16001,2000,10,2,10,0,   0.0, 16.3,  2.7, 40, 15,N,120
147015,16001,2000,10,2,10,30,   0.0, 16.9,  2.7, 39,  9,N,100
147016,16001,2000,10,2,11,0,   0.0, 17.8,  3.5, 39,  5,N,130
147017,16001,2000,10,2,11,30,   0.0, 18.3,  3.0, 36,  8,N,190
147018,16001,2000,10,2,12,0,   0.0, 19.6,  2.7, 33,  9,N,310
147019,16001,2000,10,2,12,30,   0.0, 19.8,  2.8, 32,  9,N,130
147020,16001,2000,10,2,13,0,   0.0, 20.6,  1.8, 29,  8,N,270
147021,16001,2000,10,2,13,30,   0.0, 21.6,  1.5, 26,  8,N,210
147022,16001,2000,10,2,14,0,   0.0, 22.2,  1.2, 25, 15,N,200
147023,16001,2000,10,2,14,30,   0.0, 21.3,  0.9, 26, 18,N,180
147024,16001,2000,10,2,15,0,   0.0, 21.6,  1.2, 26, 13,N,240
147025,16001,2000,10,2,15,30,   0.0, 22.0, -1.5, 21, 18,N,200
147026,16001,2000,10,2,16,0,   0.0, 22.3, -1.7, 20, 13,N,170
147027,16001,2000,10,2,16,30,   0.0, 21.8, -0.6, 22, 11,N,160
147028,16001,2000,10,2,17,0,   0.0, 22.1,  0.5, 24, 11,N,180
147029,16001,2000,10,2,17,30,   0.0, 21.8,  0.6, 24, 11,N,170
147030,16001,2000,10,2,18,0,   0.0, 21.6,  0.1, 24, 11,N,180
147031,16001,2000,10,2,18,30,   0.0, 20.8,  0.4, 26, 15,N,180
147032,16001,2000,10,2,19,0,   0.0, 19.9,  0.5, 27, 13,N,200
147033,16001,2000,10,2,19,30,   0.0, 18.8,  0.7, 30, 11,N,210
147034,16001,2000,10,2,20,0,   0.0, 19.0,  1.3, 31,  9,N,210
147035,16001,2000,10,2,20,30,   0.0, 18.7,  0.8, 30,  9,N,210
147036,16001,2000,10,2,21,0,   0.0, 18.5,  1.1, 31,  8,N,210
147037,16001,2000,10,2,21,30,   0.0, 18.0,  4.2, 40,  2,N,210
147038,16001,2000,10,2,22,0,   0.0, 17.3,  1.2, 34,  4,N,210
147039,16001,2000,10,2,22,30,   0.0, 17.4,  0.5, 32,  4,N,210
147040,16001,2000,10,2,23,0,   0.0, 17.6, -0.5, 29,  9,N,210
147041,16001,2000,10,2,23,30,   0.0, 15.9, -1.1, 31, 11,N,200
147042,16001,2000,10,3,0,0,   0.0, 15.5, -1.0, 32, 11,N,110
147043,16001,2000,10,3,0,30,   0.0, 15.0, -1.1, 33, 11,N,120
147044,16001,2000,10,3,1,0,   0.0, 14.4,  0.0, 37, 18,N,140
147045,16001,2000,10,3,1,30,   0.0, 14.0,  1.4, 42, 18,N,120
147046,16001,2000,10,3,2,0,   0.0, 13.3,  1.6, 45, 18,N,120
147047,16001,2000,10,3,2,30,   0.0, 12.7,  1.8, 47, 17,N,120
147048,16001,2000,10,3,3,0,   0.0, 12.7,  2.8, 51, 13,N,130
147049,16001,2000,10,3,3,30,   0.0, 11.8,  3.1, 55, 11,N,160
147050,16001,2000,10,3,4,0,   0.0, 11.8,  3.8, 58, 15,N,150
147051,16001,2000,10,3,4,30,   0.0, 11.6,  4.6, 62, 15,N,150
147052,16001,2000,10,3,5,0,   0.0, 11.3,  5.3, 67, 17,N,150
147053,16001,2000,10,3,5,30,   0.0, 11.0,  5.2, 67, 15,N,130
147054,16001,2000,10,3,6,0,   0.0, 10.4,  5.4, 71, 13,N,130
147055,16001,2000,10,3,6,30,   0.0, 11.0,  5.4, 68, 11,N,120
147056,16001,2000,10,3,7,0,   0.0, 12.5,  6.2, 65, 17,N,120
147057,16001,2000,10,3,7,30,   0.0, 13.6,  6.3, 61, 18,N,120
147058,16001,2000,10,3,8,0,   0.0, 15.9,  6.3, 53, 18,N,120
147059,16001,2000,10,3,8,30,   0.0, 17.8,  5.0, 43, 18,N,110
147060,16001,2000,10,3,9,0,   0.0, 19.6,  3.9, 35, 15,N, 90
147061,16001,2000,10,3,9,30,   0.0, 20.5,  2.9, 31, 13,N,100
147062,16001,2000,10,3,10,0,   0.0, 21.6,  0.8, 25,  9,N,110
147063,16001,2000,10,3,10,30,   0.0, 22.6,  0.2, 23,  9,N, 80
147064,16001,2000,10,3,11,0,   0.0, 22.9, -0.4, 21, 11,N,120
147065,16001,2000,10,3,11,30,   0.0, 23.3,  0.6, 22,  8,N,120
147066,16001,2000,10,3,12,0,   0.0, 24.4,  0.1, 20,  5,N,310
147067,16001,2000,10,3,12,30,   0.0, 25.0, -0.4, 19, 11,N, 10
147068,16001,2000,10,3,13,0,   0.0, 25.8, -0.7, 17,  8,N, 50
147069,16001,2000,10,3,13,30,   0.0, 25.3, -1.0, 18, 11,N,110
147070,16001,2000,10,3,14,0,   0.0, 25.6, -2.0, 16,  9,N,150
147071,16001,2000,10,3,14,30,   0.0, 26.1, -1.7, 16, 15,N,140
147072,16001,2000,10,3,15,0,   0.0, 26.2, -2.0, 16, 17,N,160
147073,16001,2000,10,3,15,30,   0.0, 26.2, -3.0, 14, 17,N,190
147074,16001,2000,10,3,16,0,   0.0, 25.9, -0.9, 17, 11,N,170
147075,16001,2000,10,3,16,30,   0.0, 26.2, -4.9, 12, 17,N,200
147076,16001,2000,10,3,17,0,   0.0, 26.2,-10.0,  8, 13,N,200
147077,16001,2000,10,3,17,30,   0.0, 25.9, -3.8, 14, 15,N,180
147078,16001,2000,10,3,18,0,   0.0, 25.4, -4.7, 13, 15,N,190
147079,16001,2000,10,3,18,30,   0.0, 24.1, -4.8, 14, 13,N,200
147080,16001,2000,10,3,19,0,   0.0, 22.5, -3.9, 17, 11,N,190
147081,16001,2000,10,3,19,30,   0.0, 22.8, -3.0, 18,  9,N,180
147082,16001,2000,10,3,20,0,   0.0, 22.5, -2.9, 18,  9,N,180
147083,16001,2000,10,3,20,30,   0.0, 21.9, -3.3, 18, 11,N,200
147084,16001,2000,10,3,21,0,   0.0, 20.6, -2.7, 21,  8,N,120
147085,16001,2000,10,3,21,30,   0.0, 21.4, -2.3, 20,  5,N,120
147086,16001,2000,10,3,22,0,   0.0, 21.7, -1.7, 21,  5,N,120
147087,16001,2000,10,3,22,30,   0.0, 18.7, -2.2, 24, 13,N, 90
147088,16001,2000,10,3,23,0,   0.0, 19.8, -2.4, 22, 11,N, 90
147089,16001,2000,10,3,23,30,   0.0, 18.3, -3.5, 22, 13,N,100
147090,16001,2000,10,4,0,0,   0.0, 18.7, -3.0, 23, 13,N,110
147091,16001,2000,10,4,0,30,   0.0, 17.4, -3.3, 24, 17,N,110
147092,16001,2000,10,4,1,0,   0.0, 16.6, -2.9, 26, 17,N,100
147093,16001,2000,10,4,1,30,   0.0, 16.4, -2.4, 27, 15,N,100
147094,16001,2000,10,4,2,0,   0.0, 15.6, -2.3, 29, 15,N,110
147095,16001,2000,10,4,2,30,   0.0, 15.0, -1.9, 31, 13,N,100
147096,16001,2000,10,4,3,0,   0.0, 14.9, -1.3, 33, 13,N, 90
147097,16001,2000,10,4,3,30,   0.0, 14.7, -2.0, 32, 17,N, 70
147098,16001,2000,10,4,4,0,   0.0, 14.9, -2.8, 29, 17,N, 60
147099,16001,2000,10,4,4,30,   0.0, 14.6, -3.4, 29, 17,N, 60
147100,16001,2000,10,4,5,0,   0.0, 13.3, -3.1, 32, 17,N, 40
147101,16001,2000,10,4,5,30,   0.0, 12.3, -3.2, 34, 13,N, 30
147102,16001,2000,10,4,6,0,   0.0, 12.4, -3.9, 32, 18,N, 60
147103,16001,2000,10,4,6,30,   0.0, 13.8, -3.3, 30, 15,N, 60
147104,16001,2000,10,4,7,0,   0.0, 17.0, -4.1, 23, 15,N, 60
147105,16001,2000,10,4,7,30,   0.0, 18.3, -4.1, 21, 15,N, 70
147106,16001,2000,10,4,8,0,   0.0, 20.2, -5.8, 17, 21,N, 50
147107,16001,2000,10,4,8,30,   0.0, 22.7, -6.3, 14, 26,N, 50
147108,16001,2000,10,4,9,0,   0.0, 24.3, -6.8, 12, 30,N, 50
147109,16001,2000,10,4,9,30,   0.0, 24.9, -8.0, 11, 30,N, 40
147110,16001,2000,10,4,10,0,   0.0, 25.5, -8.7, 10, 30,N, 30
147111,16001,2000,10,4,10,30,   0.0, 26.4, -9.4,  9, 28,N, 30
147112,16001,2000,10,4,11,0,   0.0, 26.5, -9.2,  9, 22,N, 10
147113,16001,2000,10,4,11,30,   0.0, 27.5,-11.0,  7, 22,N, 10
147114,16001,2000,10,4,12,0,   0.0, 27.2, -9.1,  9, 17,N, 30
147115,16001,2000,10,4,12,30,   0.0, 27.9,-12.4,  6, 26,N, 30
147116,16001,2000,10,4,13,0,   0.0, 28.1,-11.5,  7, 21,N, 20
147117,16001,2000,10,4,13,30,   0.0, 29.3,-12.6,  6, 22,N, 10
147118,16001,2000,10,4,14,0,   0.0, 28.6,-12.5,  6, 18,N, 20
147119,16001,2000,10,4,14,30,   0.0, 29.2,-11.4,  6, 17,N, 10
147120,16001,2000,10,4,15,0,   0.0, 29.7,-10.5,  7, 17,N,360
147121,16001,2000,10,4,15,30,   0.0, 29.5, -9.3,  7, 13,N, 20
147122,16001,2000,10,4,16,0,   0.0, 29.6,-13.9,  5, 18,N, 40
147123,16001,2000,10,4,16,30,   0.0, 29.4,-11.9,  6, 17,N, 40
147124,16001,2000,10,4,17,0,   0.0, 29.4,-10.4,  7, 21,N, 30
147125,16001,2000,10,4,17,30,   0.0, 28.9,-11.1,  7, 22,N, 30
147126,16001,2000,10,4,18,0,   0.0, 28.2,-11.7,  7, 22,N, 40
147127,16001,2000,10,4,18,30,   0.0, 26.6, -9.3,  9, 18,N, 40
147128,16001,2000,10,4,19,0,   0.0, 24.5, -8.6, 10, 15,N, 40
147129,16001,2000,10,4,19,30,   0.0, 23.3, -8.8, 11, 17,N, 50
147130,16001,2000,10,4,20,0,   0.0, 22.9, -8.7, 11, 18,N, 60
147131,16001,2000,10,4,20,30,   0.0, 22.6, -9.2, 11, 21,N, 50
147132,16001,2000,10,4,21,0,   0.0, 22.2, -9.1, 11, 21,N, 60
147133,16001,2000,10,4,21,30,   0.0, 21.6, -9.3, 12, 21,N, 50
147134,16001,2000,10,4,22,0,   0.0, 20.1, -8.1, 14, 13,N, 50
147135,16001,2000,10,4,22,30,   0.0, 20.0, -8.5, 14, 17,N, 40
147136,16001,2000,10,4,23,0,   0.0, 19.4, -8.3, 14, 17,N, 30
147137,16001,2000,10,4,23,30,   0.0, 17.9, -8.7, 15, 17,N, 30
147138,16001,2000,10,5,0,0,   0.0, 19.5, -8.8, 14, 17,N,360
147139,16001,2000,10,5,0,30,   0.0, 19.5, -8.4, 14, 15,N,360
147140,16001,2000,10,5,1,0,   0.0, 19.0, -8.2, 15, 15,N, 10
147141,16001,2000,10,5,1,30,   0.0, 17.8, -7.6, 17, 17,N, 10
147142,16001,2000,10,5,2,0,   0.0, 16.7, -7.8, 18, 15,N, 20
147143,16001,2000,10,5,2,30,   0.0, 15.6, -7.3, 20, 13,N, 50
147144,16001,2000,10,5,3,0,   0.0, 15.4, -7.4, 20, 17,N, 20
147145,16001,2000,10,5,3,30,   0.0, 15.7, -7.6, 19, 18,N, 20
147146,16001,2000,10,5,4,0,   0.0, 17.8, -8.1, 16, 18,N, 10
147147,16001,2000,10,5,4,30,   0.0, 18.6, -8.4, 15, 22,N, 10
147148,16001,2000,10,5,5,0,   0.0, 17.0, -7.4, 18, 24,N, 20
147149,16001,2000,10,5,5,30,   0.0, 16.5, -7.2, 19, 22,N, 20
147150,16001,2000,10,5,6,0,   0.0, 15.7, -6.7, 21, 21,N, 20
147151,16001,2000,10,5,6,30,   0.0, 16.7, -7.3, 19, 24,N, 20
147152,16001,2000,10,5,7,0,   0.0, 18.1, -6.9, 18, 22,N, 20
147153,16001,2000,10,5,7,30,   0.0, 20.0, -6.8, 16, 22,N, 20
147154,16001,2000,10,5,8,0,   0.0, 22.2, -7.1, 13, 24,N, 20
147155,16001,2000,10,5,8,30,   0.0, 24.5, -8.0, 11, 31,N, 30
147156,16001,2000,10,5,9,0,   0.0, 26.3, -8.1, 10, 37,N, 20
147157,16001,2000,10,5,9,30,   0.0, 28.0, -8.3,  9, 35,N, 10
147158,16001,2000,10,5,10,0,   0.0, 29.5, -9.4,  7, 31,N, 10
147159,16001,2000,10,5,10,30,   0.0, 30.8,-10.7,  6, 33,N,360
147160,16001,2000,10,5,11,0,   0.0, 31.8,-12.9,  5, 35,N,360
147161,16001,2000,10,5,11,30,   0.0, 32.2,-13.7,  4, 33,N,350
147162,16001,2000,10,5,12,0,   0.0, 32.6,-15.6,  4, 31,N,340
147163,16001,2000,10,5,12,30,   0.0, 33.2,-15.9,  3, 28,N,330
147164,16001,2000,10,5,13,0,   0.0, 34.4,-17.7,  3, 28,N,340
147165,16001,2000,10,5,13,30,   0.0, 33.9,-20.3,  2, 26,N,340
147166,16001,2000,10,5,14,0,   0.0, 34.4,-28.6,  1, 26,N,330
147167,16001,2000,10,5,14,30,   0.0, 34.6,-31.5,  1, 22,N,340
147168,16001,2000,10,5,15,0,   0.0, 35.0,-35.2,  1, 24,N,330
147169,16001,2000,10,5,15,30,   0.0, 34.7,-20.9,  2, 21,N,350
147170,16001,2000,10,5,16,5,   0.0, 35.1,-21.5,  2, 18,N,350
147171,16001,2000,10,5,16,30,   0.0, 35.0,-23.5,  2, 21,N,320
147172,16001,2000,10,5,17,0,   0.0, 34.7,-16.6,  3, 17,N,340
147173,16001,2000,10,5,17,30,   0.0, 34.2,-17.5,  3, 15,N,350
147174,16001,2000,10,5,18,0,   0.0, 33.5,-16.4,  3, 17,N, 10
147175,16001,2000,10,5,18,30,   0.0, 31.5,-13.1,  5, 11,N,350
147176,16001,2000,10,5,19,0,   0.0, 30.4,-14.4,  5, 11,N,350
147177,16001,2000,10,5,19,30,   0.0, 30.0,-14.6,  5, 11,N,360
147178,16001,2000,10,5,20,0,   0.0, 29.1,-14.6,  5, 13,N,360
147179,16001,2000,10,5,20,30,   0.0, 28.4,-12.7,  6, 13,N, 10
147180,16001,2000,10,5,21,0,   0.0, 26.8,-12.2,  7, 13,N,360
147181,16001,2000,10,5,21,30,   0.0, 25.3,-13.1,  7, 13,N, 10
147182,16001,2000,10,5,22,0,   0.0, 26.0,-12.3,  7, 15,N, 10
147183,16001,2000,10,5,22,30,   0.0, 25.6,-12.4,  7, 15,N, 10
147184,16001,2000,10,5,23,0,   0.0, 23.1,-11.7,  9, 17,N, 20
147185,16001,2000,10,5,23,30,   0.0, 25.4,-14.5,  6, 21,N,250
147186,16001,2000,10,6,0,0,   0.0, 22.4, -0.5, 22, 17,N,240
147187,16001,2000,10,6,0,30,   0.0, 22.6,  2.2, 26, 22,N,200
147188,16001,2000,10,6,1,0,   0.0, 22.1,  2.7, 28, 22,N,190
147189,16001,2000,10,6,1,30,   0.0, 21.9,  2.5, 28, 18,N,190
147190,16001,2000,10,6,2,0,   0.0, 21.7,  1.8, 27, 15,N,150
147191,16001,2000,10,6,2,30,   0.0, 20.9,  1.8, 28, 17,N,180
147192,16001,2000,10,6,3,0,   0.0, 20.5,  3.1, 32, 17,N,160
147193,16001,2000,10,6,3,30,   0.0, 19.8,  4.7, 37, 17,N,140
147194,16001,2000,10,6,4,0,   0.0, 19.3,  5.9, 41, 18,N,160
147195,16001,2000,10,6,4,30,   0.0, 19.0,  6.5, 44, 18,N,160
147196,16001,2000,10,6,5,0,   0.0, 19.0,  7.0, 46, 21,N,150
147197,16001,2000,10,6,5,30,   0.0, 18.1,  7.3, 49, 21,N,140
147198,16001,2000,10,6,6,0,   0.0, 17.6,  7.6, 52, 21,N,140
147199,16001,2000,10,6,6,30,   0.0, 18.1,  7.8, 51, 22,N,160
147200,16001,2000,10,6,7,0,   0.0, 18.5,  8.3, 51, 21,N,150
147201,16001,2000,10,6,7,30,   0.0, 19.3,  8.5, 50, 21,N,150
147202,16001,2000,10,6,8,0,   0.0, 20.5,  8.8, 47, 15,N,160
147203,16001,2000,10,6,8,30,   0.0, 21.6,  8.9, 44, 17,N,150
147204,16001,2000,10,6,9,0,   0.0, 23.2,  8.4, 39, 15,N,140
147205,16001,2000,10,6,9,30,   0.0, 24.7,  7.4, 33, 17,N,140
147206,16001,2000,10,6,10,0,   0.0, 26.5,  6.4, 28, 15,N,120
147207,16001,2000,10,6,10,30,   0.0, 28.0,  5.1, 23, 15,N, 90
147208,16001,2000,10,6,11,0,   0.0, 29.5,  4.0, 20, 17,N, 60
147209,16001,2000,10,6,11,30,   0.0, 32.0,  0.5, 13, 13,N, 40
147210,16001,2000,10,6,12,0,   0.0, 33.5, -1.0, 11, 18,N,350
147211,16001,2000,10,6,12,30,   0.0, 34.4, -0.3, 11, 18,N,320
147212,16001,2000,10,6,13,0,   0.0, 35.8, -0.7, 10, 24,N,340
147213,16001,2000,10,6,13,30,   0.0, 36.1, -1.4,  9, 31,N,330
147214,16001,2000,10,6,14,0,   0.0, 36.5, -1.2,  9, 30,N,320
147215,16001,2000,10,6,14,30,   0.0, 36.8, -1.2,  9, 30,N,320
147216,16001,2000,10,6,15,0,   0.0, 36.9, -0.5,  9, 26,N,350
147217,16001,2000,10,6,15,30,   0.0, 36.4, -1.5,  9, 31,N,350
147218,16001,2000,10,6,16,0,   0.0, 36.5, -1.8,  9, 28,N,330
147219,16001,2000,10,6,16,25,   0.0, 36.6, -2.5,  8, 28,N,350
147220,16001,2000,10,6,16,39,   0.0, 36.2, -2.1,  9, 30,N,350
147221,16001,2000,10,6,17,0,   0.0, 36.1, -3.4,  8, 28,N,330
147222,16001,2000,10,6,17,30,   0.0, 35.6, -2.9,  8, 28,N,340
147223,16001,2000,10,6,18,0,   0.0, 34.7, -2.5,  9, 26,N,330
147224,16001,2000,10,6,18,30,   0.0, 33.3, -1.3, 11, 18,N,340
147225,16001,2000,10,6,19,0,   0.0, 32.5, -0.7, 12, 17,N,350
147226,16001,2000,10,6,19,30,   0.0, 31.8, -0.9, 12, 22,N, 10
147227,16001,2000,10,6,20,0,   0.0, 30.8,  0.1, 14, 24,N, 10
147228,16001,2000,10,6,20,30,   0.0, 30.6,  0.0, 14, 26,N, 10
147229,16001,2000,10,6,21,0,   0.0, 30.0, -0.1, 14, 18,N,350
147230,16001,2000,10,6,21,7,   0.0, 26.8,  4.4, 24, 30,N,200
147231,16001,2000,10,6,21,8,   0.0, 26.7,  4.6, 24, 44,N,150
147232,16001,2000,10,6,21,19,   0.0, 30.1,  1.4, 16, 17,N,180
147233,16001,2000,10,6,21,30,   0.0, 30.9, -0.1, 14, 21,N,340
147234,16001,2000,10,6,22,0,   0.0, 29.7,  0.3, 15, 24,N, 10
147235,16001,2000,10,6,22,30,   0.0, 24.8,  5.5, 29, 18,N,170
147236,16001,2000,10,6,23,0,   0.0, 23.8,  5.9, 31, 21,N,160
147237,16001,2000,10,6,23,30,   0.0, 24.2,  5.7, 30, 15,N,130
147238,16001,2000,10,7,0,0,   0.0, 23.8,  5.7, 31, 13,N,130
147239,16001,2000,10,7,0,30,   0.0, 22.4,  6.2, 35, 13,N,160
147240,16001,2000,10,7,1,0,   0.0, 22.4,  6.7, 36, 26,N,200
147241,16001,2000,10,7,1,30,   0.0, 21.8,  7.7, 40, 28,N,200
147242,16001,2000,10,7,2,0,   0.0, 21.7,  7.8, 41, 28,N,200
147243,16001,2000,10,7,2,30,   0.0, 21.5,  8.3, 43, 30,N,200
147244,16001,2000,10,7,3,0,   0.0, 21.5,  8.2, 42, 22,N,190
147245,16001,2000,10,7,3,30,   0.0, 21.5,  8.3, 43, 17,N,150
147246,16001,2000,10,7,4,0,   0.0, 21.5,  8.1, 42, 17,N,130
147247,16001,2000,10,7,4,30,   0.0, 21.7,  8.0, 41, 15,N,140
147248,16001,2000,10,7,5,0,   0.0, 21.5,  8.0, 42, 21,N,180
147249,16001,2000,10,7,5,30,   0.0, 20.4,  9.7, 50, 31,N,190
147250,16001,2000,10,7,6,0,   0.0, 19.5, 10.4, 56, 37,N,190
147251,16001,2000,10,7,6,30,   0.0, 19.0, 10.8, 59, 35,N,190
147252,16001,2000,10,7,7,0,   0.0, 19.5, 10.8, 57, 33,N,180
147253,16001,2000,10,7,7,30,   0.0, 19.7, 10.6, 56, 31,N,170
147254,16001,2000,10,7,8,0,   0.0, 19.5, 11.2, 59, 28,N,170
147255,16001,2000,10,7,8,30,   0.0, 19.8, 10.7, 56, 35,N,130
147256,16001,2000,10,7,9,0,   0.0, 19.5, 11.6, 60, 28,N,150
147257,16001,2000,10,7,9,30,   0.0, 20.2, 12.0, 59, 31,N,140
147258,16001,2000,10,7,10,0,   0.0, 21.5, 12.2, 55, 30,N,170
147259,16001,2000,10,7,10,30,   0.0, 21.8, 11.4, 52, 24,N,150
147260,16001,2000,10,7,11,0,   0.0, 21.3, 11.7, 54, 30,N,190
147261,16001,2000,10,7,11,30,   0.0, 22.0, 11.9, 53, 30,N,190
147262,16001,2000,10,7,12,0,   0.0, 21.7, 11.7, 53, 31,N,180
147263,16001,2000,10,7,12,30,   0.0, 21.7, 12.0, 54, 30,N,190
147264,16001,2000,10,7,13,0,   0.0, 22.5, 11.5, 50, 31,N,160
147265,16001,2000,10,7,13,30,   0.0, 22.2, 11.3, 50, 26,N,150
147266,16001,2000,10,7,14,0,   0.0, 22.3, 11.3, 50, 28,N,180
147267,16001,2000,10,7,14,30,   0.0, 20.8, 12.0, 57, 35,N,200
147268,16001,2000,10,7,15,0,   0.0, 19.9, 11.7, 59, 31,N,180
147269,16001,2000,10,7,15,30,   0.0, 20.0, 11.5, 58, 24,N,170
147270,16001,2000,10,7,16,0,   0.0, 20.0, 11.3, 57, 35,N,210
147271,16001,2000,10,7,16,19,   0.0, 18.7, 10.9, 60, 39,N,180
147272,16001,2000,10,7,16,30,   0.0, 18.0, 11.7, 67, 35,N,180
147273,16001,2000,10,7,17,0,   0.0, 16.8, 12.0, 73, 44,N,200
