,station_number,year,month,day,hour,minute,precipitation,air_temp,dew_point,humidity,wind_speed,wind_speed_quality,wind_direction
132670,23083,2000,10,2,2,0,   0.0,  5.2,  4.2, 93, 11,N, 30
132671,23083,2000,10,2,2,30,   0.0,  4.8,  3.8, 93, 11,N, 50
132672,23083,2000,10,2,3,0,   0.0,  5.6,  4.6, 93, 11,N, 50
132673,23083,2000,10,2,3,30,   0.0,  5.7,  4.8, 94, 11,N, 40
132674,23083,2000,10,2,4,0,   0.0,  6.1,  5.1, 93, 13,N, 40
132675,23083,2000,10,2,4,30,   0.0,  6.5,  5.3, 92, 13,N, 30
132676,23083,2000,10,2,5,0,   0.0,  6.6,  5.3, 91, 13,N, 40
132677,23083,2000,10,2,5,30,   0.0,  6.1,  4.8, 91, 13,N, 40
132678,23083,2000,10,2,6,0,   0.0,  6.4,  5.2, 92, 11,N, 40
132679,23083,2000,10,2,6,30,   0.0,  7.1,  5.8, 91, 13,N, 40
132680,23083,2000,10,2,7,0,   0.0,  7.8,  6.0, 88, 13,N, 40
132681,23083,2000,10,2,7,30,   0.0,  8.7,  6.3, 85, 13,N, 40
132682,23083,2000,10,2,8,0,   0.0,  9.2,  6.1, 81, 15,N, 30
132683,23083,2000,10,2,8,30,   0.0,  9.9,  6.6, 80, 13,N, 30
132684,23083,2000,10,2,9,0,   0.0, 10.4,  6.8, 78, 11,N, 40
132685,23083,2000,10,2,9,30,   0.0, 11.7,  7.4, 75, 11,N, 30
132686,23083,2000,10,2,10,0,   0.0, 12.7,  7.8, 72,  9,N, 20
132687,23083,2000,10,2,10,30,   0.0, 13.7,  7.9, 68,  8,N,320
132688,23083,2000,10,2,11,0,   0.0, 14.2,  8.2, 67, 15,N,260
132689,23083,2000,10,2,11,30,   0.0, 14.1,  7.7, 65, 18,N,270
132690,23083,2000,10,2,12,0,   0.0, 14.7,  8.4, 66, 18,N,270
132691,23083,2000,10,2,12,30,   0.0, 14.6,  7.9, 64, 21,N,250
132692,23083,2000,10,2,13,0,   0.0, 15.3,  8.1, 62, 17,N,250
132693,23083,2000,10,2,13,30,   0.0, 15.5,  7.6, 59, 18,N,270
132694,23083,2000,10,2,14,0,   0.0, 16.2,  8.0, 58, 21,N,240
132695,23083,2000,10,2,14,30,   0.0, 15.9,  7.7, 58, 18,N,240
132696,23083,2000,10,2,15,0,   0.0, 15.9,  8.2, 60, 17,N,240
132697,23083,2000,10,2,15,30,   0.0, 15.7,  7.5, 58, 15,N,250
132698,23083,2000,10,2,16,0,   0.0, 15.6,  7.7, 59, 13,N,260
132699,23083,2000,10,2,16,30,   0.0, 15.4,  8.4, 63, 17,N,260
132700,23083,2000,10,2,17,0,   0.0, 15.0,  8.5, 65, 15,N,250
132701,23083,2000,10,2,17,30,   0.0, 14.6,  8.6, 67, 13,N,250
132702,23083,2000,10,2,18,0,   0.0, 14.1,  8.5, 69, 11,N,240
132703,23083,2000,10,2,18,30,   0.0, 13.8,  9.1, 73,  9,N,250
132704,23083,2000,10,2,19,0,   0.0, 13.4,  9.5, 77,  8,N,250
132705,23083,2000,10,2,19,30,   0.0, 12.5,  8.8, 78,  9,N,210
132706,23083,2000,10,2,20,0,   0.0, 11.8,  8.7, 81,  8,N,210
132707,23083,2000,10,2,20,30,   0.0, 11.5,  8.6, 82,  8,N,190
132708,23083,2000,10,2,21,0,   0.0, 11.4,  8.8, 84,  8,N,190
132709,23083,2000,10,2,21,30,   0.0, 11.1,  8.7, 85,  8,N,170
132710,23083,2000,10,2,22,0,   0.0, 10.2,  8.0, 86,  8,N,150
132711,23083,2000,10,2,22,30,   0.0, 10.2,  8.2, 87,  8,N,130
132712,23083,2000,10,2,23,0,   0.0,  7.9,  6.4, 90,  5,N, 70
132713,23083,2000,10,2,23,30,   0.0,  7.2,  6.0, 92,  8,N, 30
132714,23083,2000,10,3,0,0,   0.0,  6.3,  5.3, 93,  9,N, 40
132715,23083,2000,10,3,0,30,   0.0,  5.7,  4.8, 94,  8,N, 40
132716,23083,2000,10,3,1,0,   0.0,  5.7,  5.0, 95,  8,N, 30
132717,23083,2000,10,3,1,30,   0.0,  5.5,  4.8, 95,  8,N, 20
132718,23083,2000,10,3,2,0,   0.0,  5.2,  4.5, 95,  8,N, 40
132719,23083,2000,10,3,2,30,   0.0,  5.1,  4.5, 96,  9,N, 50
132720,23083,2000,10,3,3,0,   0.0,  4.6,  4.1, 97, 11,N, 50
132721,23083,2000,10,3,3,30,   0.0,  4.8,  4.3, 97,  9,N, 50
132722,23083,2000,10,3,4,0,   0.0,  4.6,  4.0, 96, 11,N, 40
132723,23083,2000,10,3,4,30,   0.0,  4.0,  3.5, 97,  9,N, 30
132724,23083,2000,10,3,5,0,   0.0,  4.0,  3.4, 96, 11,N, 50
132725,23083,2000,10,3,5,30,   0.0,  4.0,  3.4, 96, 11,N, 50
132726,23083,2000,10,3,6,0,   0.0,  4.1,  3.5, 96, 11,N, 50
132727,23083,2000,10,3,6,30,   0.0,  5.4,  4.8, 96, 11,N, 40
132728,23083,2000,10,3,7,0,   0.0,  7.0,  6.0, 93,  9,N, 40
132729,23083,2000,10,3,7,30,   0.0,  9.4,  7.9, 90, 11,N, 40
132730,23083,2000,10,3,8,0,   0.0, 11.7,  8.6, 81,  8,N, 40
132731,23083,2000,10,3,8,30,   0.0, 13.9,  9.2, 73, 11,N, 40
132732,23083,2000,10,3,9,0,   0.0, 15.0,  8.5, 65,  8,N, 30
132733,23083,2000,10,3,9,30,   0.0, 15.6,  8.4, 62,  5,N, 50
132734,23083,2000,10,3,10,0,   0.0, 17.1,  9.3, 60,  9,N, 30
132735,23083,2000,10,3,10,30,   0.0, 17.5,  8.1, 54,  5,N,100
132736,23083,2000,10,3,11,0,   0.0, 18.3,  8.9, 54,  8,N, 60
132737,23083,2000,10,3,11,30,   0.0, 18.8,  7.9, 49,  8,N,330
132738,23083,2000,10,3,12,0,   0.0, 19.3,  7.4, 46,  5,N, 30
132739,23083,2000,10,3,12,30,   0.0, 19.6,  9.5, 52, 13,N,220
132740,23083,2000,10,3,13,0,   0.0, 20.0, 10.1, 53, 22,N,230
132741,23083,2000,10,3,13,30,   0.0, 20.2,  9.5, 50, 22,N,230
132742,23083,2000,10,3,14,0,   0.0, 20.5,  8.5, 46, 21,N,230
132743,23083,2000,10,3,14,30,   0.0, 20.5,  6.5, 40, 17,N,230
132744,23083,2000,10,3,15,0,   0.0, 20.8,  8.5, 45, 17,N,230
132745,23083,2000,10,3,15,30,   0.0, 20.5,  7.9, 44, 15,N,240
132746,23083,2000,10,3,16,0,   0.0, 20.6,  9.2, 48, 13,N,220
132747,23083,2000,10,3,16,30,   0.0, 20.1,  9.4, 50, 17,N,240
132748,23083,2000,10,3,17,0,   0.0, 19.8,  9.7, 52, 17,N,240
132749,23083,2000,10,3,17,30,   0.0, 19.0,  9.2, 53, 13,N,230
132750,23083,2000,10,3,18,0,   0.0, 17.2,  9.9, 62, 13,N,220
132751,23083,2000,10,3,18,30,   0.0, 14.7,  9.1, 69,  9,N,220
132752,23083,2000,10,3,19,0,   0.0, 14.4,  8.1, 66, 11,N,200
132753,23083,2000,10,3,19,30,   0.0, 14.9,  7.5, 61,  9,N,180
132754,23083,2000,10,3,20,0,   0.0, 14.9,  7.3, 60,  8,N,170
132755,23083,2000,10,3,20,30,   0.0, 13.5,  7.9, 69,  0,N,  0
132756,23083,2000,10,3,21,0,   0.0, 13.3,  8.6, 73,  5,N, 80
132757,23083,2000,10,3,21,30,   0.0, 12.3,  9.1, 81,  0,N,  0
132758,23083,2000,10,3,22,0,   0.0, 12.0,  8.9, 81,  8,N, 30
132759,23083,2000,10,3,22,30,   0.0, 11.6,  8.5, 81,  5,N, 10
132760,23083,2000,10,3,23,0,   0.0, 11.6,  7.9, 78,  5,N, 90
132761,23083,2000,10,3,23,30,   0.0, 13.2,  8.7, 74, 13,N, 60
132762,23083,2000,10,4,0,0,   0.0, 13.8,  8.9, 72, 15,N, 60
132763,23083,2000,10,4,0,30,   0.0, 12.7,  8.2, 74, 13,N, 50
132764,23083,2000,10,4,1,0,   0.0, 12.4,  8.9, 79, 11,N, 60
132765,23083,2000,10,4,1,30,   0.0, 13.9,  9.0, 72, 21,N, 60
132766,23083,2000,10,4,2,0,   0.0, 13.4,  8.5, 72, 18,N, 60
132767,23083,2000,10,4,2,30,   0.0, 13.0,  8.7, 75, 17,N, 60
132768,23083,2000,10,4,3,0,   0.0, 12.4,  7.9, 74, 17,N, 60
132769,23083,2000,10,4,3,30,   0.0, 11.7,  8.0, 78, 15,N, 60
132770,23083,2000,10,4,4,0,   0.0, 14.6,  8.4, 66, 24,N, 50
132771,23083,2000,10,4,4,30,   0.0, 14.5,  8.0, 65, 24,N, 50
132772,23083,2000,10,4,5,0,   0.0, 15.2,  7.7, 61, 30,N, 50
132773,23083,2000,10,4,5,30,   0.0, 15.0,  7.4, 60, 30,N, 50
132774,23083,2000,10,4,6,0,   0.0, 15.0,  7.1, 59, 28,N, 50
132775,23083,2000,10,4,6,30,   0.0, 16.0,  6.4, 53, 26,N, 50
132776,23083,2000,10,4,7,0,   0.0, 16.8,  6.1, 49, 30,N, 50
132777,23083,2000,10,4,7,30,   0.0, 17.8,  5.7, 45, 30,N, 50
132778,23083,2000,10,4,8,0,   0.0, 18.9,  5.7, 42, 31,N, 40
132779,23083,2000,10,4,8,30,   0.0, 20.3,  5.9, 39, 31,N, 40
132780,23083,2000,10,4,9,0,   0.0, 21.6,  5.9, 36, 30,N, 40
132781,23083,2000,10,4,9,30,   0.0, 23.2,  6.9, 35, 26,N, 40
132782,23083,2000,10,4,10,0,   0.0, 24.9,  6.2, 30, 30,N, 30
132783,23083,2000,10,4,10,30,   0.0, 25.6,  5.8, 28, 30,N, 10
132784,23083,2000,10,4,11,0,   0.0, 26.0,  5.1, 26, 28,N, 10
132785,23083,2000,10,4,11,30,   0.0, 27.1,  4.8, 24, 24,N, 10
132786,23083,2000,10,4,12,0,   0.0, 27.1,  3.6, 22, 22,N,360
132787,23083,2000,10,4,12,30,   0.0, 28.4,  5.3, 23, 21,N,350
132788,23083,2000,10,4,13,0,   0.0, 27.9,  4.3, 22, 18,N,350
132789,23083,2000,10,4,13,30,   0.0, 28.1,  3.8, 21, 22,N, 20
132790,23083,2000,10,4,14,0,   0.0, 28.0,  3.0, 20, 22,N, 30
132791,23083,2000,10,4,14,30,   0.0, 28.7,  4.2, 21, 22,N, 30
132792,23083,2000,10,4,15,0,   0.0, 28.3,  2.5, 19, 21,N, 30
132793,23083,2000,10,4,15,30,   0.0, 28.2,  1.7, 18, 17,N, 30
132794,23083,2000,10,4,16,0,   0.0, 28.0,  2.3, 19, 21,N, 30
132795,23083,2000,10,4,16,30,   0.0, 27.8,  1.4, 18, 18,N, 10
132796,23083,2000,10,4,17,0,   0.0, 27.1,  3.6, 22, 22,N, 20
132797,23083,2000,10,4,17,30,   0.0, 25.6,  4.2, 25, 18,N, 30
132798,23083,2000,10,4,18,0,   0.0, 23.3,  4.8, 30, 17,N, 40
132799,23083,2000,10,4,18,30,   0.0, 20.1,  5.0, 37, 17,N, 40
132800,23083,2000,10,4,19,0,   0.0, 18.0,  5.9, 45, 17,N, 50
132801,23083,2000,10,4,19,30,   0.0, 17.0,  6.0, 48, 15,N, 60
132802,23083,2000,10,4,20,0,   0.0, 16.9,  6.4, 50, 15,N, 60
132803,23083,2000,10,4,20,30,   0.0, 16.4,  6.5, 52, 18,N, 50
132804,23083,2000,10,4,21,0,   0.0, 15.1,  6.4, 56, 18,N, 50
132805,23083,2000,10,4,21,30,   0.0, 15.4,  5.6, 52, 18,N, 50
132806,23083,2000,10,4,22,0,   0.0, 16.6,  5.3, 47, 21,N, 40
132807,23083,2000,10,4,22,30,   0.0, 16.4,  4.5, 45, 22,N, 40
132808,23083,2000,10,4,23,0,   0.0, 15.2,  4.9, 50, 18,N, 50
132809,23083,2000,10,4,23,30,   0.0, 15.0,  4.4, 49, 21,N, 50
132810,23083,2000,10,5,0,0,   0.0, 14.1,  4.4, 52, 18,N, 50
132811,23083,2000,10,5,0,30,   0.0, 14.5,  3.7, 48, 17,N, 40
132812,23083,2000,10,5,1,0,   0.0, 12.7,  4.2, 56, 15,N, 20
132813,23083,2000,10,5,1,30,   0.0, 13.2,  3.6, 52, 17,N, 40
132814,23083,2000,10,5,2,0,   0.0, 15.2,  3.1, 44, 24,N, 50
132815,23083,2000,10,5,2,30,   0.0, 15.7,  2.5, 41, 21,N, 40
132816,23083,2000,10,5,3,0,   0.0, 13.5,  2.7, 48, 17,N, 40
132817,23083,2000,10,5,3,30,   0.0, 14.7,  2.6, 44, 22,N, 50
132818,23083,2000,10,5,4,0,   0.0, 16.5,  1.8, 37, 24,N, 40
132819,23083,2000,10,5,4,30,   0.0, 17.0,  1.5, 35, 24,N, 40
132820,23083,2000,10,5,5,0,   0.0, 17.8,  0.9, 32, 26,N, 40
132821,23083,2000,10,5,5,30,   0.0, 17.2,  0.8, 33, 22,N, 40
132822,23083,2000,10,5,6,0,   0.0, 17.3,  0.9, 33, 21,N, 60
132823,23083,2000,10,5,6,30,   0.0, 18.7,  1.3, 31, 21,N, 50
132824,23083,2000,10,5,7,0,   0.0, 20.0,  2.4, 31, 21,N, 50
132825,23083,2000,10,5,7,30,   0.0, 21.7,  2.4, 28, 22,N, 50
132826,23083,2000,10,5,8,0,   0.0, 23.1,  2.6, 26, 26,N, 50
132827,23083,2000,10,5,8,30,   0.0, 24.3,  3.6, 26, 24,N, 40
132828,23083,2000,10,5,9,0,   0.0, 25.2,  3.8, 25, 24,N, 30
132829,23083,2000,10,5,9,30,   0.0, 26.4,  4.8, 25, 24,N, 20
132830,23083,2000,10,5,10,0,   0.0, 28.7,  5.5, 23, 24,N, 10
132831,23083,2000,10,5,10,30,   0.0, 30.6,  1.1, 15, 30,N,350
132832,23083,2000,10,5,10,36,   0.0, 30.5, -1.0, 13, 35,N,350
132833,23083,2000,10,5,11,0,   0.0, 31.6,  0.9, 14, 31,N,340
132834,23083,2000,10,5,11,3,   0.0, 31.6, -0.1, 13, 30,N,340
132835,23083,2000,10,5,11,30,   0.0, 31.8,  0.0, 13, 31,N,330
132836,23083,2000,10,5,12,0,   0.0, 32.8, -1.5, 11, 33,N,340
132837,23083,2000,10,5,12,30,   0.0, 33.2, -2.5, 10, 31,N,340
132838,23083,2000,10,5,13,0,   0.0, 33.6, -2.2, 10, 35,N,320
132839,23083,2000,10,5,13,30,   0.0, 33.6, -0.9, 11, 30,N,330
132840,23083,2000,10,5,14,0,   0.0, 33.7, -0.8, 11, 33,N,330
132841,23083,2000,10,5,14,30,   0.0, 33.6, -2.2, 10, 35,N,330
132842,23083,2000,10,5,15,0,   0.0, 33.5, -3.6,  9, 33,N,340
132843,23083,2000,10,5,15,30,   0.0, 33.8, -2.0, 10, 30,N,310
132844,23083,2000,10,5,16,0,   0.0, 33.4, -3.7,  9, 31,N,310
132845,23083,2000,10,5,16,30,   0.0, 33.0, -1.3, 11, 28,N,310
132846,23083,2000,10,5,17,0,   0.0, 32.8, -1.5, 11, 24,N,310
132847,23083,2000,10,5,17,30,   0.0, 30.3, -0.1, 14, 21,N,320
132848,23083,2000,10,5,18,0,   0.0, 25.3,  7.5, 32, 30,N,230
132849,23083,2000,10,5,18,30,   0.0, 21.9,  9.5, 45, 21,N,200
132850,23083,2000,10,5,19,0,   0.0, 20.9,  9.5, 48,  9,N,190
132851,23083,2000,10,5,19,30,   0.0, 19.3,  9.8, 54, 17,N,220
132852,23083,2000,10,5,20,0,   0.0, 17.5, 10.6, 64, 15,N,220
132853,23083,2000,10,5,20,30,   0.0, 18.6, 11.9, 65, 17,N,210
132854,23083,2000,10,5,21,0,   0.0, 17.4, 11.7, 69, 13,N,210
132855,23083,2000,10,5,21,30,   0.0, 15.2, 11.4, 78,  9,N,230
132856,23083,2000,10,5,22,0,   0.0, 14.7, 11.9, 83, 11,N,240
132857,23083,2000,10,5,22,30,   0.0, 13.7, 11.0, 84,  9,N,270
132858,23083,2000,10,5,23,0,   0.0, 15.3, 13.7, 90, 17,N,250
132859,23083,2000,10,5,23,30,   0.0, 15.7, 14.1, 90, 15,N,240
132860,23083,2000,10,6,0,0,   0.0, 15.8, 14.2, 90, 13,N,260
132861,23083,2000,10,6,0,30,   0.0, 15.8, 14.2, 90,  9,N,240
132862,23083,2000,10,6,1,0,   0.0, 15.6, 13.8, 89, 17,N,240
132863,23083,2000,10,6,1,30,   0.0, 15.5, 13.7, 89, 17,N,250
132864,23083,2000,10,6,2,0,   0.0, 15.2, 13.1, 87, 17,N,230
132865,23083,2000,10,6,2,30,   0.0, 15.1, 12.8, 86, 17,N,240
132866,23083,2000,10,6,3,0,   0.0, 15.2, 12.5, 84, 18,N,250
132867,23083,2000,10,6,3,30,   0.0, 15.2, 12.7, 85, 11,N,250
132868,23083,2000,10,6,4,0,   0.0, 15.2, 12.7, 85,  0,N,  0
132869,23083,2000,10,6,4,30,   0.0, 15.2, 12.7, 85,  4,N,280
132870,23083,2000,10,6,5,0,   0.0, 15.0, 12.7, 86,  8,N, 20
132871,23083,2000,10,6,5,30,   0.0, 14.6, 12.5, 87,  4,N,360
132872,23083,2000,10,6,6,0,   0.0, 14.1, 12.2, 88,  5,N, 10
132873,23083,2000,10,6,6,30,   0.0, 14.2, 12.6, 90,  4,N,320
132874,23083,2000,10,6,7,0,   0.0, 15.1, 13.0, 87,  5,N,350
132875,23083,2000,10,6,7,30,   0.0, 15.4, 12.9, 85,  9,N, 40
132876,23083,2000,10,6,8,0,   0.0, 15.7, 12.6, 82,  9,N, 30
132877,23083,2000,10,6,8,30,   0.0, 15.9, 12.7, 81,  8,N, 20
132878,23083,2000,10,6,9,0,   0.0, 16.7, 12.5, 76,  8,N,360
132879,23083,2000,10,6,9,30,   0.0, 17.3, 12.6, 74,  4,N, 70
132880,23083,2000,10,6,10,0,   0.0, 17.7, 13.0, 74,  9,N, 40
132881,23083,2000,10,6,10,30,   0.0, 18.8, 13.2, 70,  9,N, 20
132882,23083,2000,10,6,11,0,   0.0, 20.5, 12.5, 60, 11,N, 30
132883,23083,2000,10,6,11,30,   0.0, 21.8, 12.1, 54, 11,N,330
132884,23083,2000,10,6,12,0,   0.0, 22.7, 12.4, 52,  5,N, 40
132885,23083,2000,10,6,12,30,   0.0, 23.1, 13.0, 53,  8,N,350
132886,23083,2000,10,6,13,0,   0.0, 24.7, 13.0, 48,  8,N,290
132887,23083,2000,10,6,13,30,   0.0, 22.3, 14.9, 63, 22,N,260
132888,23083,2000,10,6,14,0,   0.0, 23.7, 15.5, 60, 15,N,220
132889,23083,2000,10,6,14,30,   0.0, 23.7, 13.9, 54, 11,N,240
132890,23083,2000,10,6,15,0,   0.0, 23.6, 12.3, 49, 13,N,240
132891,23083,2000,10,6,15,30,   0.0, 22.9, 12.3, 51,  9,N,250
132892,23083,2000,10,6,16,0,   0.0, 23.4, 11.8, 48,  8,N,230
132893,23083,2000,10,6,16,30,   0.0, 23.1, 12.4, 51,  8,N,250
132894,23083,2000,10,6,17,0,   0.0, 23.1, 12.4, 51,  8,N,250
132895,23083,2000,10,6,17,30,   0.0, 21.8, 12.7, 56,  9,N,230
132896,23083,2000,10,6,18,0,   0.0, 20.6, 13.1, 62, 13,N,240
132897,23083,2000,10,6,18,30,   0.0, 19.6, 13.8, 69, 11,N,240
132898,23083,2000,10,6,19,0,   0.0, 19.3, 14.2, 72,  8,N,240
132899,23083,2000,10,6,19,30,   0.0, 19.3, 14.6, 74,  8,N,210
132900,23083,2000,10,6,20,0,   0.0, 19.9, 13.4, 66,  5,N,140
132901,23083,2000,10,6,20,30,   0.0, 18.8, 13.5, 71,  8,N, 70
132902,23083,2000,10,6,21,0,   0.0, 18.1, 13.6, 75,  9,N, 50
132903,23083,2000,10,6,21,30,   0.0, 17.8, 14.0, 78, 11,N,270
132904,23083,2000,10,6,22,0,   0.0, 17.5, 14.2, 81,  5,N,310
132905,23083,2000,10,6,22,30,   0.0, 18.4, 13.7, 74,  9,N, 70
132906,23083,2000,10,6,23,0,   0.0, 18.3, 13.4, 73,  8,N, 50
132907,23083,2000,10,6,23,30,   0.0, 17.4, 14.5, 83, 18,N, 40
132908,23083,2000,10,6,23,46,   0.0, 17.3, 14.6, 84, 22,N,260
132909,23083,2000,10,7,0,0,   0.0, 17.9, 15.5, 86, 26,N,250
132910,23083,2000,10,7,0,30,   0.0, 17.2, 14.0, 81, 22,N,230
132911,23083,2000,10,7,1,0,   0.0, 17.4, 13.3, 77, 18,N,190
132912,23083,2000,10,7,1,30,   0.0, 16.7, 13.4, 81, 17,N,160
132913,23083,2000,10,7,2,0,   0.0, 16.5, 13.6, 83, 18,N,220
132914,23083,2000,10,7,2,30,   0.2, 15.7, 14.1, 90, 24,N,220
132915,23083,2000,10,7,3,0,   0.2, 15.7, 14.4, 92, 17,N,210
132916,23083,2000,10,7,3,30,   0.8, 15.6, 14.5, 93, 24,N,200
132917,23083,2000,10,7,4,0,   1.4, 15.4, 14.6, 95, 18,N,190
132918,23083,2000,10,7,4,30,   1.4, 15.4, 14.3, 93, 24,N,190
132919,23083,2000,10,7,5,0,   1.4, 15.2, 14.1, 93, 21,N,180
132920,23083,2000,10,7,5,30,   1.4, 15.3, 14.4, 94, 18,N,210
132921,23083,2000,10,7,6,0,   1.6, 15.2, 14.4, 95, 17,N,230
132922,23083,2000,10,7,6,30,   2.6, 15.1, 14.3, 95, 13,N,230
132923,23083,2000,10,7,7,0,   2.6, 14.9, 13.5, 91, 17,N,220
132924,23083,2000,10,7,7,30,   3.0, 14.5, 13.1, 91, 18,N,250
132925,23083,2000,10,7,8,0,   4.0, 14.3, 13.1, 92, 15,N,240
132926,23083,2000,10,7,8,30,   4.0, 14.5, 13.1, 91, 15,N,220
132927,23083,2000,10,7,9,0,   4.4, 14.1, 12.7, 91, 13,N,220
132928,23083,2000,10,7,9,30,   0.0, 14.3, 13.4, 94,  9,N,240
132929,23083,2000,10,7,10,0,   0.8, 14.0, 13.1, 94, 21,N,250
132930,23083,2000,10,7,10,30,   0.8, 14.3, 13.0, 92, 18,N,250
132931,23083,2000,10,7,11,0,   0.8, 14.5, 12.9, 90, 15,N,240
132932,23083,2000,10,7,11,30,   1.0, 15.0, 13.6, 91, 21,N,240
132933,23083,2000,10,7,12,0,   1.0, 15.1, 11.5, 79, 22,N,230
132934,23083,2000,10,7,12,30,   1.0, 15.4, 11.4, 77, 22,N,230
132935,23083,2000,10,7,13,0,   1.0, 15.9, 10.9, 72, 22,N,220
132936,23083,2000,10,7,13,30,   1.0, 16.1, 10.4, 69, 21,N,220
132937,23083,2000,10,7,14,0,   1.2, 16.3,  8.1, 58, 17,N,210
132938,23083,2000,10,7,14,30,   1.2, 16.9,  9.1, 60, 18,N,230
132939,23083,2000,10,7,15,0,   1.2, 16.3,  9.7, 65, 18,N,230
132940,23083,2000,10,7,15,30,   1.2, 16.6,  8.9, 60, 21,N,210
132941,23083,2000,10,7,16,0,   1.2, 16.6,  9.3, 62, 22,N,230
