date,station_number,precipitation,air_temp,dew_point,humidity,wind_speed,wind_direction
2015-10-02 00:30:00,21139,0.0,9.5,4.7,72,5,150
2015-10-02 01:00:00,21139,0.0,8.6,4.2,74,2,150
2015-10-02 01:30:00,21139,0.0,7.9,3.8,75,4,160
2015-10-02 02:00:00,21139,0.0,7.0,3.4,78,4,140
2015-10-02 02:30:00,21139,0.0,6.4,3.4,81,5,160
2015-10-02 03:00:00,21139,0.0,5.7,2.5,80,4,90
2015-10-02 03:30:00,21139,0.0,5.9,3.2,83,4,120
2015-10-02 04:00:00,21139,0.0,6.5,2.9,78,4,170
2015-10-02 04:30:00,21139,0.0,6.0,2.5,78,2,160
2015-10-02 05:00:00,21139,0.0,5.7,2.4,79,4,150
2015-10-02 05:30:00,21139,0.0,5.6,2.8,82,4,160
2015-10-02 06:00:00,21139,0.0,5.3,2.3,81,4,140
2015-10-02 06:30:00,21139,0.0,5.8,2.6,80,2,110
2015-10-02 07:00:00,21139,0.0,9.2,5.8,79,0,0
2015-10-02 07:30:00,21139,0.0,14.1,8.7,70,0,0
2015-10-02 08:00:00,21139,0.0,16.8,9.0,60,2,10
2015-10-02 08:30:00,21139,0.0,20.0,10.1,53,5,320
2015-10-02 09:00:00,21139,0.0,22.2,9.0,43,8,350
2015-10-02 09:30:00,21139,0.0,24.1,8.1,36,11,360
2015-10-02 10:00:00,21139,0.0,24.8,6.5,31,9,360
2015-10-02 10:30:00,21139,0.0,26.0,5.6,27,9,340
2015-10-02 11:00:00,21139,0.0,28.0,4.3,22,15,350
2015-10-02 11:30:00,21139,0.0,28.7,2.1,18,15,350
2015-10-02 12:00:00,21139,0.0,29.2,3.2,19,15,350
2015-10-02 12:30:00,21139,0.0,30.3,3.4,18,13,350
2015-10-02 13:00:00,21139,0.0,31.0,2.3,16,13,350
2015-10-02 13:30:00,21139,0.0,31.4,0.7,14,9,340
2015-10-02 14:00:00,21139,0.0,31.4,1.7,15,11,10
2015-10-02 14:30:00,21139,0.0,31.4,0.7,14,8,320
2015-10-02 15:00:00,21139,0.0,32.0,1.2,14,5,310
2015-10-02 15:30:00,21139,0.0,31.8,2.0,15,9,330
2015-10-02 16:00:00,21139,0.0,31.4,1.7,15,4,340
2015-10-02 16:30:00,21139,0.0,31.3,1.6,15,8,340
2015-10-02 17:00:00,21139,0.0,31.5,0.8,14,4,320
2015-10-02 17:30:00,21139,0.0,30.7,2.0,16,2,330
2015-10-02 18:00:00,21139,0.0,27.8,3.5,21,4,120
2015-10-02 18:30:00,21139,0.0,24.4,4.2,27,4,90
2015-10-02 19:00:00,21139,0.0,21.9,4.9,33,5,90
2015-10-02 19:30:00,21139,0.0,19.2,4.6,38,8,90
2015-10-02 20:00:00,21139,0.0,16.9,4.9,45,5,110
2015-10-02 20:30:00,21139,0.0,15.9,4.0,45,5,100
2015-10-02 21:00:00,21139,0.0,15.4,4.2,47,5,90
2015-10-02 21:30:00,21139,0.0,16.6,3.7,42,2,10
2015-10-02 22:00:00,21139,0.0,19.7,3.8,35,5,350
2015-10-02 22:30:00,21139,0.0,18.1,2.0,34,8,20
2015-10-02 23:00:00,21139,0.0,22.7,1.1,24,9,10
2015-10-02 23:30:00,21139,0.0,22.2,2.3,27,9,10
2015-10-02 23:50:00,21139,0.0,17.1,1.1,34,8,10
2015-10-03 00:00:00,21139,0.0,16.2,1.5,37,9,30
2015-10-03 00:16:00,21139,0.0,21.7,2.4,28,9,10
2015-10-03 00:30:00,21139,0.0,22.1,1.2,25,11,10
2015-10-03 01:00:00,21139,0.0,21.8,0.9,25,8,360
2015-10-03 01:30:00,21139,0.0,19.6,1.1,29,5,350
2015-10-03 02:00:00,21139,0.0,17.4,4.4,42,5,340
2015-10-03 02:30:00,21139,0.0,13.2,1.8,46,5,70
2015-10-03 03:00:00,21139,0.0,9.9,1.5,56,5,140
2015-10-03 03:30:00,21139,0.0,9.2,1.6,59,4,110
2015-10-03 04:00:00,21139,0.0,10.3,1.9,56,2,140
2015-10-03 04:30:00,21139,0.0,9.6,1.5,57,0,0
2015-10-03 05:00:00,21139,0.0,9.9,2.0,58,4,310
2015-10-03 05:15:00,21139,0.0,15.0,4.7,50,8,350
2015-10-03 05:30:00,21139,0.0,12.4,2.0,49,9,10
2015-10-03 06:00:00,21139,0.0,12.8,1.5,46,11,40
2015-10-03 06:30:00,21139,0.0,14.0,3.8,50,8,50
2015-10-03 06:48:00,21139,0.0,19.3,2.2,32,9,20
2015-10-03 07:00:00,21139,0.0,21.7,0.8,25,9,10
2015-10-03 07:30:00,21139,0.0,23.5,0.6,22,15,10
2015-10-03 08:00:00,21139,0.0,24.7,0.3,20,13,360
2015-10-03 08:30:00,21139,0.0,25.5,0.9,20,13,360
2015-10-03 09:00:00,21139,0.0,26.0,2.0,21,11,350
2015-10-03 09:30:00,21139,0.0,28.0,1.5,18,17,360
2015-10-03 10:00:00,21139,0.0,28.9,-0.3,15,17,360
2015-10-03 10:30:00,21139,0.0,29.5,-0.8,14,18,350
2015-10-03 11:00:00,21139,0.0,30.1,-2.4,12,22,360
2015-10-03 11:30:00,21139,0.0,31.4,-3.8,10,22,360
2015-10-03 12:00:00,21139,0.0,32.0,-3.4,10,24,360
2015-10-03 12:30:00,21139,0.0,32.8,-2.8,10,22,360
2015-10-03 13:00:00,21139,0.0,33.3,-2.4,10,22,360
2015-10-03 13:30:00,21139,0.0,33.3,-2.4,10,24,360
2015-10-03 14:00:00,21139,0.0,33.3,-3.8,9,21,360
2015-10-03 14:30:00,21139,0.0,34.1,-3.2,9,24,360
2015-10-03 15:00:00,21139,0.0,34.4,-3.0,9,21,360
2015-10-03 15:30:00,21139,0.0,34.2,-3.2,9,18,360
2015-10-03 16:00:00,21139,0.0,34.0,-4.9,8,21,10
2015-10-03 16:30:00,21139,0.0,33.9,-3.4,9,18,360
2015-10-03 17:00:00,21139,0.0,33.6,-3.6,9,17,360
2015-10-03 17:30:00,21139,0.0,32.0,-0.9,12,11,350
2015-10-03 18:00:00,21139,0.0,29.3,4.0,20,9,350
2015-10-03 18:30:00,21139,0.0,27.2,4.9,24,9,350
2015-10-03 19:00:00,21139,0.0,26.5,3.7,23,8,360
2015-10-03 19:28:00,21139,0.0,21.3,3.5,31,9,20
2015-10-03 19:30:00,21139,0.0,21.2,3.9,32,9,20
2015-10-03 20:00:00,21139,0.0,19.9,5.5,39,9,30
2015-10-03 20:30:00,21139,0.0,19.4,4.0,36,8,30
2015-10-03 21:00:00,21139,0.0,22.4,-0.3,22,9,10
2015-10-03 21:30:00,21139,0.0,21.8,-1.5,21,9,20
2015-10-03 22:00:00,21139,0.0,26.5,-4.1,13,11,10
2015-10-03 22:30:00,21139,0.0,25.5,-3.9,14,11,10
2015-10-03 23:00:00,21139,0.0,24.6,-3.7,15,11,10
2015-10-03 23:30:00,21139,0.0,22.6,-0.8,21,11,10
2015-10-04 00:00:00,21139,0.0,23.0,0.8,23,13,10
2015-10-04 00:30:00,21139,0.0,23.7,0.7,22,13,10
2015-10-04 01:00:00,21139,0.0,24.3,-1.5,18,15,10
2015-10-04 01:30:00,21139,0.0,23.0,-0.5,21,11,360
2015-10-04 03:00:00,21139,0.0,22.9,0.1,22,11,360
2015-10-04 03:30:00,21139,0.0,22.7,1.1,24,13,360
2015-10-04 04:00:00,21139,0.0,22.5,0.9,24,13,360
2015-10-04 04:30:00,21139,0.0,21.6,0.8,25,9,350
2015-10-04 05:00:00,21139,0.0,20.2,2.1,30,9,340
2015-10-04 05:30:00,21139,0.0,17.8,3.7,39,8,260
2015-10-04 06:00:00,21139,0.0,14.2,3.7,49,5,190
2015-10-04 06:30:00,21139,0.0,13.8,3.9,51,5,90
2015-10-04 07:00:00,21139,0.0,15.3,2.5,42,8,90
2015-10-04 07:24:00,21139,0.0,20.3,3.5,33,8,70
2015-10-04 07:30:00,21139,0.0,20.7,3.9,33,8,70
2015-10-04 08:00:00,21139,0.0,23.3,4.3,29,2,40
2015-10-04 08:30:00,21139,0.0,26.0,3.3,23,8,10
2015-10-04 09:00:00,21139,0.0,27.5,-1.4,15,13,350
2015-10-04 09:30:00,21139,0.0,27.5,-1.4,15,11,350
2015-10-04 10:00:00,21139,0.0,27.7,-2.2,14,13,350
2015-10-04 10:30:00,21139,0.0,28.6,-2.5,13,11,360
2015-10-04 11:00:00,21139,0.0,31.9,-2.2,11,13,350
2015-10-04 11:30:00,21139,0.0,32.1,-2.0,11,13,340
2015-10-04 12:00:00,21139,0.0,33.7,-2.1,10,13,350
2015-10-04 12:30:00,21139,0.0,34.2,-1.7,10,13,350
2015-10-04 13:00:00,21139,0.0,35.0,-2.6,9,13,350
2015-10-04 13:30:00,21139,0.0,35.4,-3.8,8,9,320
2015-10-04 14:00:00,21139,0.0,36.1,-3.3,8,9,330
2015-10-04 14:30:00,21139,0.0,36.1,-3.3,8,8,320
2015-10-04 15:00:00,21139,0.0,34.7,4.3,15,9,280
2015-10-04 15:30:00,21139,0.0,32.9,2.9,15,15,220
2015-10-04 16:00:00,21139,0.0,32.6,0.6,13,11,210
2015-10-04 16:30:00,21139,0.0,30.2,2.5,17,15,220
2015-10-04 17:00:00,21139,0.0,28.1,3.0,20,11,210
2015-10-04 17:30:00,21139,0.0,27.1,6.0,26,5,230
2015-10-04 18:00:00,21139,0.0,25.5,6.7,30,4,220
2015-10-04 18:30:00,21139,0.0,23.8,7.8,36,11,230
2015-10-04 19:00:00,21139,0.0,20.4,9.3,49,5,200
2015-10-04 19:30:00,21139,0.0,19.2,10.2,56,5,200
2015-10-04 20:00:00,21139,0.0,17.9,9.8,59,8,70
2015-10-04 20:30:00,21139,0.0,18.8,8.2,50,9,100
2015-10-04 21:00:00,21139,0.0,18.1,11.2,64,2,20
2015-10-04 21:30:00,21139,0.0,16.9,8.8,59,4,190
2015-10-04 22:00:00,21139,0.0,16.4,8.9,61,0,0
2015-10-04 22:30:00,21139,0.0,15.2,10.2,72,8,50
2015-10-04 23:00:00,21139,0.0,15.2,10.6,74,4,50
2015-10-04 23:30:00,21139,0.0,15.0,11.0,77,5,50
2015-10-05 00:00:00,21139,0.0,14.9,10.3,74,4,220
2015-10-05 00:30:00,21139,0.0,14.3,10.5,78,2,110
2015-10-05 01:00:00,21139,0.0,13.4,9.3,76,4,140
2015-10-05 01:30:00,21139,0.0,12.7,7.8,72,4,140
2015-10-05 03:00:00,21139,,11.8,6.9,72,-1,-1
2015-10-05 03:30:00,21139,,11.0,6.0,71,4,90
2015-10-05 04:00:00,21139,,10.6,5.8,72,5,110
2015-10-05 04:30:00,21139,,10.7,5.7,71,2,40
2015-10-05 05:00:00,21139,,10.1,4.9,70,2,70
2015-10-05 05:30:00,21139,,10.0,5.4,73,4,90
2015-10-05 06:00:00,21139,,9.8,5.2,73,5,140
2015-10-05 06:30:00,21139,,9.8,5.2,73,4,130
2015-10-05 07:00:00,21139,,9.7,4.9,72,5,90
2015-10-05 07:30:00,21139,,12.0,5.6,65,5,90
2015-10-05 08:00:00,21139,,15.3,6.6,56,2,50
2015-10-05 08:28:00,21139,,20.4,7.1,42,4,50
2015-10-05 08:30:00,21139,,20.8,6.7,40,5,50
2015-10-05 08:59:00,21139,,25.8,4.9,26,9,10
2015-10-05 09:00:00,21139,,26.0,5.0,26,9,10
2015-10-05 09:30:00,21139,0.0,28.9,1.4,17,21,10
2015-10-05 10:00:00,21139,0.0,29.2,1.7,17,15,350
2015-10-05 10:30:00,21139,0.0,29.8,1.3,16,21,10
2015-10-05 11:00:00,21139,0.0,31.4,1.7,15,17,360
2015-10-05 11:30:00,21139,0.0,32.4,0.5,13,24,360
2015-10-05 12:00:00,21139,0.0,32.6,0.6,13,17,360
2015-10-05 12:30:00,21139,0.0,34.6,1.1,12,22,360
2015-10-05 13:00:00,21139,0.0,33.7,0.4,12,22,360
2015-10-05 13:30:00,21139,0.0,35.3,0.4,11,22,360
2015-10-05 14:00:00,21139,0.0,36.4,-0.1,10,24,360
2015-10-05 14:15:00,21139,0.0,35.8,-2.0,9,28,360
2015-10-05 14:30:00,21139,0.0,36.6,-1.4,9,26,10
2015-10-05 15:00:00,21139,0.0,35.7,-2.0,9,26,360
2015-10-05 15:07:00,21139,0.0,35.4,-2.3,9,28,360
2015-10-05 15:30:00,21139,0.0,36.3,-1.6,9,22,360
2015-10-05 16:00:00,21139,0.0,35.2,-2.4,9,24,360
2015-10-05 16:30:00,21139,0.0,35.7,-2.0,9,24,10
2015-10-05 17:00:00,21139,0.0,35.4,-2.3,9,24,10
2015-10-05 17:30:00,21139,0.0,35.0,-2.6,9,24,10
2015-10-05 18:00:00,21139,0.0,34.4,-1.6,10,22,360
2015-10-05 18:30:00,21139,0.0,33.4,-1.0,11,24,10
2015-10-05 19:00:00,21139,0.0,32.8,-2.8,10,18,360
2015-10-05 19:30:00,21139,0.0,30.9,1.3,15,17,360
2015-10-05 20:00:00,21139,0.0,29.8,2.1,17,17,10
2015-10-05 20:30:00,21139,0.0,29.0,-2.2,13,15,10
2015-10-05 21:00:00,21139,0.0,27.2,-1.7,15,13,20
2015-10-05 21:30:00,21139,0.0,23.6,0.0,21,9,40
2015-10-05 22:00:00,21139,0.0,28.2,-1.8,14,15,20
2015-10-05 22:30:00,21139,0.0,28.6,-2.5,13,17,10
2015-10-05 23:00:00,21139,0.0,28.5,-2.6,13,17,10
2015-10-05 23:30:00,21139,0.0,28.1,-2.9,13,18,360
2015-10-06 00:00:00,21139,0.0,28.2,-1.8,14,18,360
2015-10-06 00:30:00,21139,0.0,26.7,0.4,18,21,10
2015-10-06 01:00:00,21139,0.0,27.8,-1.2,15,22,10
2015-10-06 01:30:00,21139,0.0,27.5,-3.3,13,24,10
2015-10-06 02:00:00,21139,0.0,27.1,-0.9,16,22,10
2015-10-06 02:30:00,21139,0.0,26.7,1.9,20,18,360
2015-10-06 03:00:00,21139,0.0,27.2,-0.8,16,18,360
2015-10-06 03:30:00,21139,0.0,27.1,0.0,17,21,360
2015-10-06 04:00:00,21139,0.0,26.0,1.3,20,21,10
2015-10-06 04:30:00,21139,0.0,24.5,2.6,24,13,350
2015-10-06 05:00:00,21139,0.0,25.2,0.7,20,24,10
2015-10-06 05:30:00,21139,0.0,24.9,1.1,21,21,360
2015-10-06 06:00:00,21139,0.0,23.3,3.3,27,17,360
2015-10-06 06:30:00,21139,0.0,24.3,1.9,23,21,360
2015-10-06 07:00:00,21139,0.0,23.3,3.3,27,22,10
2015-10-06 07:30:00,21139,0.0,23.2,3.2,27,17,360
2015-10-06 08:00:00,21139,0.0,24.7,4.5,27,21,320
2015-10-06 08:13:00,21139,0.0,19.7,10.9,57,28,230
2015-10-06 08:30:00,21139,0.0,20.0,11.5,58,24,220
2015-10-06 09:00:00,21139,0.0,20.5,11.7,57,21,210
2015-10-06 09:30:00,21139,0.0,20.6,11.8,57,18,200
2015-10-06 10:00:00,21139,0.0,21.1,12.0,56,17,220
2015-10-06 10:30:00,21139,0.0,22.2,12.2,53,13,220
2015-10-06 11:00:00,21139,0.0,23.0,11.7,49,9,220
2015-10-06 11:30:00,21139,0.0,22.8,12.4,52,11,240
2015-10-06 12:00:00,21139,0.0,21.9,12.2,54,18,230
2015-10-06 12:30:00,21139,0.0,21.7,11.4,52,26,220
2015-10-06 13:00:00,21139,0.0,22.0,10.5,48,30,220
2015-10-06 13:30:00,21139,0.0,22.9,10.0,44,30,220
2015-10-06 14:00:00,21139,0.0,22.8,10.3,45,28,220
2015-10-06 14:30:00,21139,0.0,22.7,10.2,45,33,220
2015-10-06 15:00:00,21139,0.0,22.8,9.2,42,35,230
2015-10-06 15:30:00,21139,0.0,21.5,7.0,39,41,220
2015-10-06 15:51:00,21139,0.0,22.0,9.5,45,39,220
2015-10-06 16:00:00,21139,0.0,20.9,9.5,48,41,210
2015-10-06 16:07:00,21139,0.0,20.7,10.2,51,41,210
2015-10-06 16:30:00,21139,0.0,20.5,10.9,54,39,210
2015-10-06 16:53:00,21139,0.0,19.9,10.0,53,39,210
2015-10-06 17:00:00,21139,0.0,19.6,8.9,50,37,210
2015-10-06 17:24:00,21139,0.0,19.3,6.1,42,35,210
2015-10-06 17:30:00,21139,0.0,19.2,6.3,43,35,210
2015-10-06 18:00:00,21139,0.0,18.6,5.1,41,33,190
2015-10-06 18:30:00,21139,0.0,17.8,7.2,50,33,200
2015-10-06 19:00:00,21139,0.0,17.1,7.7,54,30,200
2015-10-06 19:30:00,21139,0.0,16.6,6.4,51,26,190
2015-10-06 20:00:00,21139,0.0,16.2,5.8,50,21,190
2015-10-06 20:30:00,21139,0.0,15.8,6.3,53,17,190
2015-10-06 21:00:00,21139,0.0,15.5,6.5,55,15,180
2015-10-06 21:30:00,21139,0.0,15.7,6.4,54,18,180
2015-10-06 22:00:00,21139,0.0,15.7,4.4,47,21,180
2015-10-06 22:30:00,21139,0.0,15.2,4.3,48,17,180
2015-10-06 23:00:00,21139,0.0,15.0,5.8,54,17,180
2015-10-06 23:30:00,21139,0.0,15.0,6.3,56,24,160
2015-10-07 00:00:00,21139,0.0,14.7,6.0,56,21,160
2015-10-07 00:30:00,21139,0.0,14.5,5.3,54,21,170
2015-10-07 01:00:00,21139,0.0,14.3,4.9,53,21,170
2015-10-07 01:30:00,21139,0.0,14.1,4.4,52,21,170
2015-10-07 02:00:00,21139,0.0,13.9,4.2,52,22,170
2015-10-07 02:30:00,21139,0.0,13.5,4.1,53,21,170
2015-10-07 03:00:00,21139,0.0,12.9,4.1,55,21,170
2015-10-07 03:30:00,21139,0.0,12.6,4.1,56,21,180
2015-10-07 04:00:00,21139,0.0,12.1,4.1,58,18,170
2015-10-07 04:30:00,21139,0.0,11.9,4.4,60,18,170
2015-10-07 05:00:00,21139,0.0,11.6,4.6,62,17,180
2015-10-07 05:30:00,21139,0.0,11.4,4.6,63,13,170
2015-10-07 06:00:00,21139,0.0,11.3,4.7,64,21,170
2015-10-07 06:30:00,21139,0.0,11.2,4.9,65,18,170
2015-10-07 07:00:00,21139,0.0,11.1,4.8,65,21,170
2015-10-07 07:30:00,21139,0.0,11.5,4.7,63,18,170
2015-10-07 08:00:00,21139,0.0,12.3,4.8,60,18,160
2015-10-07 08:30:00,21139,0.0,13.4,4.0,53,22,140
2015-10-07 09:00:00,21139,0.0,14.8,3.6,47,24,140
2015-10-07 09:30:00,21139,0.0,15.3,3.1,44,28,130
2015-10-07 10:00:00,21139,0.0,16.4,3.1,41,22,120
2015-10-07 10:30:00,21139,0.0,16.5,2.9,40,26,110
2015-10-07 11:00:00,21139,0.0,17.8,2.5,36,28,110
2015-10-07 11:30:00,21139,0.0,19.2,2.1,32,26,110
2015-10-07 12:00:00,21139,0.0,19.7,2.1,31,24,110
2015-10-07 12:30:00,21139,0.0,21.2,1.5,27,24,110
2015-10-07 13:00:00,21139,0.0,21.4,0.6,25,22,100
2015-10-07 13:30:00,21139,0.0,22.7,1.7,25,21,110
2015-10-07 14:00:00,21139,0.0,23.9,2.1,24,17,110
2015-10-07 14:30:00,21139,0.0,22.8,1.8,25,21,110
2015-10-07 15:00:00,21139,0.0,23.2,1.5,24,17,110
2015-10-07 15:30:00,21139,0.0,24.2,2.4,24,18,130
2015-10-07 16:00:00,21139,0.0,23.7,2.0,24,18,130
2015-10-07 16:30:00,21139,0.0,22.8,1.8,25,17,120
2015-10-07 17:00:00,21139,0.0,23.1,2.0,25,15,110
2015-10-07 17:30:00,21139,0.0,22.4,2.5,27,15,100
2015-10-07 18:00:00,21139,0.0,22.5,2.6,27,17,100
2015-10-07 18:30:00,21139,0.0,21.9,3.1,29,15,110
2015-10-07 19:00:00,21139,0.0,20.9,2.7,30,17,110
2015-10-07 19:30:00,21139,0.0,19.8,2.6,32,17,120
2015-10-07 20:00:00,21139,0.0,18.9,2.3,33,15,120
2015-10-07 20:30:00,21139,0.0,18.1,1.2,32,15,130
2015-10-07 21:00:00,21139,0.0,17.6,1.2,33,13,140
2015-10-07 21:30:00,21139,0.0,17.3,0.9,33,15,130
2015-10-07 22:00:00,21139,0.0,16.7,-0.1,32,13,130
2015-10-07 22:30:00,21139,0.0,16.6,-1.0,30,11,120
2015-10-07 23:00:00,21139,0.0,17.3,-1.4,28,13,110
2015-10-07 23:30:00,21139,0.0,17.0,-1.1,29,11,130
2015-10-08 00:00:00,21139,0.0,17.5,-0.7,29,8,110
2015-10-08 00:30:00,21139,0.0,18.0,-1.3,27,15,80
2015-10-08 01:00:00,21139,0.0,18.3,-1.0,27,15,70
2015-10-08 01:30:00,21139,0.0,17.8,-1.4,27,17,80
2015-10-08 02:00:00,21139,0.0,17.8,-1.9,26,13,80
2015-10-08 02:30:00,21139,0.0,17.7,-2.0,26,9,90
2015-10-08 03:00:00,21139,0.0,17.0,-2.1,27,8,100
2015-10-08 03:30:00,21139,0.0,16.2,-2.3,28,8,120
2015-10-08 04:00:00,21139,0.0,15.5,-2.0,30,8,110
2015-10-08 04:30:00,21139,0.0,15.4,-2.1,30,8,110
2015-10-08 05:00:00,21139,0.0,14.9,-2.1,31,8,110
2015-10-08 05:30:00,21139,0.0,15.7,-1.4,31,5,130
2015-10-08 06:00:00,21139,0.0,15.1,-1.0,33,5,210
2015-10-08 06:30:00,21139,0.0,14.4,-0.8,35,4,280
2015-10-08 07:00:00,21139,0.0,14.0,-0.4,37,4,290
2015-10-08 07:30:00,21139,0.0,14.1,0.0,38,2,270
2015-10-08 08:00:00,21139,0.0,15.2,2.1,41,4,60
2015-10-08 08:30:00,21139,0.0,17.0,2.6,38,2,60
2015-10-08 16:00:00,21139,,33.3,4.1,16,9,330
2015-10-08 16:30:00,21139,,33.2,4.0,16,8,40
2015-10-08 17:00:00,21139,,33.1,3.9,16,9,360
2015-10-08 17:30:00,21139,,33.3,3.2,15,15,10
2015-10-08 18:00:00,21139,,32.9,2.9,15,13,360
2015-10-08 18:30:00,21139,,32.5,3.5,16,8,330
2015-10-08 18:52:00,21139,,27.5,8.9,31,13,220
2015-10-08 19:00:00,21139,,26.0,8.5,33,17,200
2015-10-08 19:30:00,21139,,22.9,8.2,39,15,120
2015-10-08 20:00:00,21139,,21.7,8.2,42,17,60
2015-10-08 20:30:00,21139,,20.7,8.0,44,17,100
2015-10-08 21:00:00,21139,,22.2,5.2,33,9,100
2015-10-08 21:30:00,21139,,21.2,4.7,34,13,40
2015-10-08 22:00:00,21139,,20.3,3.9,34,9,30
2015-10-08 22:30:00,21139,,20.6,2.9,31,5,80
2015-10-08 23:00:00,21139,,17.8,3.3,38,9,80
2015-10-08 23:30:00,21139,,19.4,3.2,34,8,90
2015-10-09 00:00:00,21139,,18.0,2.7,36,0,0
2015-10-09 00:30:00,21139,,14.8,2.7,44,9,290
2015-10-09 01:00:00,21139,,14.8,3.0,45,5,250
2015-10-09 01:30:00,21139,,15.1,3.3,45,8,190
2015-10-09 02:00:00,21139,,13.9,2.8,47,9,180
2015-10-09 02:30:00,21139,,13.8,3.0,48,8,210
2015-10-09 03:00:00,21139,,12.7,2.8,51,11,190
2015-10-09 03:30:00,21139,,12.9,2.5,49,9,190
2015-10-09 04:00:00,21139,,12.1,2.6,52,0,0
2015-10-09 04:30:00,21139,,11.8,2.5,53,9,190
2015-10-09 05:00:00,21139,,11.8,2.8,54,11,350
2015-10-09 05:30:00,21139,,12.5,2.7,51,9,190
2015-10-09 06:00:00,21139,,12.3,2.5,51,8,130
2015-10-09 06:30:00,21139,,12.5,2.7,51,5,160
2015-10-09 07:00:00,21139,,12.6,2.7,51,5,150
2015-10-09 07:30:00,21139,,13.7,3.5,50,0,0
2015-10-09 08:00:00,21139,,17.1,5.7,47,0,0
2015-10-09 08:30:00,21139,,22.3,6.1,35,5,90
2015-10-09 09:00:00,21139,,25.7,5.8,28,5,20
2015-10-09 09:30:00,21139,0.0,28.8,7.9,27,8,10
2015-10-09 09:53:00,21139,0.0,30.7,7.2,23,28,360
2015-10-09 10:00:00,21139,0.0,30.5,7.0,23,24,360
2015-10-09 10:30:00,21139,0.0,31.4,8.4,24,17,350
2015-10-09 11:00:00,21139,0.0,31.9,7.5,22,17,330
2015-10-09 11:30:00,21139,0.0,32.9,7.0,20,13,340
2015-10-09 12:00:00,21139,0.0,32.9,6.2,19,17,350
2015-10-09 12:30:00,21139,0.0,35.0,4.5,15,21,350
2015-10-09 13:00:00,21139,0.0,36.0,4.3,14,22,340
2015-10-09 13:30:00,21139,0.0,35.6,1.8,12,26,340
